tenant,item_code,uom,conversion_factor,is_stock_uom
nordic,NRD-VANI0012,Carton,24.0,0
nordic,NRD-FULL0417,Nos,1.0,1
nordic,NRD-FULL0417,Carton,6.0,0
nordic,NRD-SALM0154,Kg,1.0,1
nordic,NRD-VANI0327-OLD,Nos,1.0,1
nordic,NRD-VANI0327-OLD,Carton,100.0,0
nordic,NRD-VANI0045,Nos,1.0,1
nordic,NRD-VANI0045,Carton,100.0,0
nordic,NRD-BEEF0467,Packet,1.0,1
nordic,NRD-BEEF0467,Carton,12.0,0
nordic,NRD-SQUI0149,Kg,1.0,1
nordic,NRD-BEEF0279,Packet,1.0,1
nordic,NRD-BEEF0279,Carton,100.0,0
nordic,NRD-POTA0234,Packet,1.0,1
nordic,NRD-POTA0234,Carton,6.0,0
nordic,NRD-MOZZ0483,Kg,1.0,1
nordic,NRD-CHIC0248,Kg,1.0,1
nordic,NRD-SALM0319,Kg,1.0,1
nordic,NRD-POTA0039,Packet,1.0,1
nordic,NRD-POTA0039,Carton,24.0,0
nordic,NRD-MISC001,Nos,1.0,1
nordic,NRD-PUFF0340,Packet,1.0,1
nordic,NRD-PUFF0340,Carton,24.0,0
nordic,NRD-SALM0064,Kg,1.0,1
nordic,NRD-PRAW0210,Kg,1.0,1
nordic,NRD-PUFF0453,Packet,1.0,1
nordic,NRD-PUFF0453,Carton,10.0,0
nordic,NRD-BEEF0091,Packet,1.0,1
nordic,NRD-BEEF0091,Carton,100.0,0
nordic,NRD-CHIC0300,Kg,1.0,1
nordic,NRD-PRAW0247,Kg,1.0,1
nordic,NRD-CHIC0168,Kg,1.0,1
nordic,NRD-SALM0207,Kg,1.0,1
nordic,NRD-BUTT0421,Packet,1.0,1
nordic,NRD-BUTT0421,Carton,100.0,0
nordic,NRD-PRAW0040,Kg,1.0,1
nordic,NRD-MOZZ0487,Kg,1.0,1
nordic,NRD-POTA0433,Packet,1.0,1
nordic,NRD-POTA0433,Carton,50.0,0
nordic,NRD-CHIC0096,Kg,1.0,1
nordic,NRD-CHIC0486-OLD,Kg,1.0,1
nordic,NRD-BUTT0491-OLD,Packet,1.0,1
nordic,NRD-BUTT0491-OLD,Carton,12.0,0
nordic,NRD-PUFF0444,Packet,1.0,1
nordic,NRD-PUFF0444,Carton,12.0,0
nordic,NRD-MOZZ0136,Kg,1.0,1
nordic,NRD-PRAW0206,Kg,1.0,1
nordic,NRD-SQUI0229,Kg,1.0,1
nordic,NRD-BUTT0302,Packet,1.0,1
nordic,NRD-BUTT0302,Carton,24.0,0
nordic,NRD-BUTT0211,Packet,1.0,1
nordic,NRD-BUTT0211,Carton,24.0,0
nordic,NRD-PRAW0341,Kg,1.0,1
nordic,NRD-CHIC0380,Kg,1.0,1
nordic,NRD-POTA0431,Packet,1.0,1
nordic,NRD-POTA0431,Carton,10.0,0
nordic,NRD-VANI0119,Nos,1.0,1
nordic,NRD-VANI0119,Carton,100.0,0
nordic,NRD-PRAW0224,Kg,1.0,1
nordic,NRD-CHIC0036,Kg,1.0,1
nordic,NRD-PRAW0055,Kg,1.0,1
nordic,NRD-SALM0076,Kg,1.0,1
nordic,NRD-SQUI0106,Kg,1.0,1
nordic,NRD-MOZZ0122,Kg,1.0,1
nordic,NRD-PRAW0461,Kg,1.0,1
nordic,NRD-VANI0060,Nos,1.0,1
nordic,NRD-VANI0060,Carton,10.0,0
nordic,NRD-FULL0028,Nos,1.0,1
nordic,NRD-FULL0028,Carton,6.0,0
nordic,NRD-CHIC0204,Kg,1.0,1
nordic,NRD-VANI0132,Nos,1.0,1
nordic,NRD-VANI0132,Carton,50.0,0
nordic,NRD-SALM0124,Kg,1.0,1
nordic,NRD-MOZZ0035,Kg,1.0,1
nordic,NRD-CHIC0274,Kg,1.0,1
nordic,NRD-PRAW0455,Kg,1.0,1
nordic,NRD-SALM0386,Kg,1.0,1
nordic,NRD-CHIC0375,Kg,1.0,1
nordic,NRD-CHIC0468,Kg,1.0,1
nordic,NRD-CHIC0167B,Kg,1.0,1
nordic,NRD-CHIC0167B,Carton,144.0,0
nordic,NRD-SALM0441,Kg,1.0,1
nordic,NRD-CHIC0240,Kg,1.0,1
nordic,NRD-PUFF0063,Packet,1.0,1
nordic,NRD-PUFF0063,Carton,10.0,0
nordic,NRD-CHIC0186,Kg,1.0,1
nordic,NRD-BEEF0476,Packet,1.0,1
nordic,NRD-BEEF0476,Carton,12.0,0
nordic,NRD-SALM0350,Kg,1.0,1
nordic,NRD-PUFF0078,Packet,1.0,1
nordic,NRD-PUFF0078,Carton,100.0,0
nordic,NRD-BEEF0046,Packet,1.0,1
nordic,NRD-BEEF0046,Carton,50.0,0
nordic,NRD-FULL0339,Nos,1.0,1
nordic,NRD-FULL0339,Carton,24.0,0
nordic,NRD-POTA0344,Packet,1.0,1
nordic,NRD-POTA0344,Carton,6.0,0
nordic,NRD-VANI0419,Nos,1.0,1
nordic,NRD-VANI0419,Carton,10.0,0
nordic,NRD-MOZZ0400-OLD,Kg,1.0,1
nordic,NRD-POTA0477,Packet,1.0,1
nordic,NRD-POTA0477,Carton,12.0,0
nordic,NRD-MOZZ0031,Kg,1.0,1
nordic,NRD-CHIC0167,Kg,1.0,1
nordic,NRD-POTA0173,Packet,1.0,1
nordic,NRD-POTA0173,Carton,24.0,0
nordic,NRD-WHIP0069,Nos,1.0,1
nordic,NRD-WHIP0069,Carton,50.0,0
nordic,NRD-BEEF0261,Packet,1.0,1
nordic,NRD-BEEF0261,Carton,6.0,0
nordic,NRD-BEEF0430,Packet,1.0,1
nordic,NRD-BEEF0430,Carton,6.0,0
nordic,NRD-MOZZ0356,Kg,1.0,1
nordic,NRD-CHIC0043,Kg,1.0,1
nordic,NRD-VANI0327,Nos,1.0,1
nordic,NRD-VANI0327,Carton,100.0,0
nordic,NRD-PRAW0198,Kg,1.0,1
nordic,NRD-CHIC0412,Kg,1.0,1
nordic,NRD-PRAW0048,Kg,1.0,1
nordic,NRD-BEEF0333,Packet,1.0,1
nordic,NRD-BEEF0333,Carton,10.0,0
nordic,NRD-POTA0061,Packet,1.0,1
nordic,NRD-POTA0061,Carton,100.0,0
nordic,NRD-WHIP0334,Nos,1.0,1
nordic,NRD-WHIP0334,Carton,6.0,0
nordic,NRD-FULL0420,Nos,1.0,1
nordic,NRD-FULL0420,Carton,24.0,0
nordic,NRD-SALM0277,Kg,1.0,1
nordic,NRD-CHIC0180,Kg,1.0,1
nordic,NRD-CHIC0073,Kg,1.0,1
nordic,NRD-PRAW0160,Kg,1.0,1
nordic,NRD-CHIC0197,Kg,1.0,1
nordic,NRD-WHIP0246,Nos,1.0,1
nordic,NRD-WHIP0246,Carton,100.0,0
nordic,NRD-SALM0298,Kg,1.0,1
nordic,NRD-SALM0004,Kg,1.0,1
nordic,NRD-MOZZ0176,Kg,1.0,1
nordic,NRD-MOZZ0116,Kg,1.0,1
nordic,NRD-MOZZ0221,Kg,1.0,1
nordic,NRD-BEEF0081,Packet,1.0,1
nordic,NRD-BEEF0081,Carton,12.0,0
nordic,NRD-POTA0250,Packet,1.0,1
nordic,NRD-POTA0250,Carton,100.0,0
nordic,NRD-FULL0174,Nos,1.0,1
nordic,NRD-FULL0174,Carton,50.0,0
nordic,NRD-BEEF0214,Packet,1.0,1
nordic,NRD-BEEF0214,Carton,12.0,0
nordic,NRD-BEEF0102,Packet,1.0,1
nordic,NRD-BEEF0102,Carton,10.0,0
nordic,NRD-SQUI0306,Kg,1.0,1
nordic,NRD-BUTT0227,Packet,1.0,1
nordic,NRD-BUTT0227,Carton,100.0,0
nordic,NRD-MOZZ0152,Kg,1.0,1
nordic,NRD-PUFF0244B,Packet,1.0,1
nordic,NRD-PUFF0244B,Carton,144.0,0
nordic,NRD-CHIC0311,Kg,1.0,1
nordic,NRD-CHIC0220,Kg,1.0,1
nordic,NRD-SALM0027,Kg,1.0,1
nordic,NRD-BEEF0232,Packet,1.0,1
nordic,NRD-BEEF0232,Carton,50.0,0
nordic,NRD-BEEF0445,Packet,1.0,1
nordic,NRD-BEEF0445,Carton,24.0,0
nordic,NRD-POTA0418,Packet,1.0,1
nordic,NRD-POTA0418,Carton,6.0,0
nordic,NRD-VANI0137,Nos,1.0,1
nordic,NRD-VANI0137,Carton,10.0,0
nordic,NRD-FULL0070,Nos,1.0,1
nordic,NRD-FULL0070,Carton,12.0,0
nordic,NRD-SQUI0077,Kg,1.0,1
nordic,NRD-SQUI0030,Kg,1.0,1
nordic,NRD-BEEF0351,Packet,1.0,1
nordic,NRD-BEEF0351,Carton,50.0,0
nordic,NRD-BEEF0006,Packet,1.0,1
nordic,NRD-BEEF0006,Carton,10.0,0
nordic,NRD-WHIP0111,Nos,1.0,1
nordic,NRD-WHIP0111,Carton,24.0,0
nordic,NRD-PUFF0258,Packet,1.0,1
nordic,NRD-PUFF0258,Carton,6.0,0
nordic,NRD-CHIC0428,Kg,1.0,1
nordic,NRD-BUTT0092,Packet,1.0,1
nordic,NRD-BUTT0092,Carton,24.0,0
nordic,NRD-PRAW0062,Kg,1.0,1
nordic,NRD-MOZZ0175,Kg,1.0,1
nordic,NRD-MOZZ0286,Kg,1.0,1
nordic,NRD-VANI0135,Nos,1.0,1
nordic,NRD-VANI0135,Carton,100.0,0
nordic,NRD-PRAW0009,Kg,1.0,1
nordic,NRD-PRAW0409,Kg,1.0,1
nordic,NRD-BEEF0161,Packet,1.0,1
nordic,NRD-BEEF0161,Carton,100.0,0
nordic,NRD-CHIC0049,Kg,1.0,1
nordic,NRD-CHIC0370,Kg,1.0,1
nordic,NRD-CHIC0392,Kg,1.0,1
nordic,NRD-SALM0216,Kg,1.0,1
nordic,NRD-FULL0292,Nos,1.0,1
nordic,NRD-FULL0292,Carton,6.0,0
nordic,NRD-POTA0391,Packet,1.0,1
nordic,NRD-POTA0391,Carton,6.0,0
nordic,NRD-MOZZ0143,Kg,1.0,1
nordic,NRD-CHIC0452,Kg,1.0,1
nordic,NRD-SALM0193,Kg,1.0,1
nordic,NRD-CHIC0358,Kg,1.0,1
nordic,NRD-CHIC0471,Kg,1.0,1
nordic,NRD-SALM0405B,Kg,1.0,1
nordic,NRD-SALM0405B,Carton,144.0,0
nordic,NRD-PUFF0002,Packet,1.0,1
nordic,NRD-PUFF0002,Carton,100.0,0
nordic,NRD-SQUI0454,Kg,1.0,1
nordic,NRD-PUFF0353,Packet,1.0,1
nordic,NRD-PUFF0353,Carton,12.0,0
nordic,NRD-POTA0163,Packet,1.0,1
nordic,NRD-POTA0163,Carton,50.0,0
nordic,NRD-CHIC0466,Kg,1.0,1
nordic,NRD-SALM0050,Kg,1.0,1
nordic,NRD-WHIP0011,Nos,1.0,1
nordic,NRD-WHIP0011,Carton,10.0,0
nordic,NRD-POTA0295,Packet,1.0,1
nordic,NRD-POTA0295,Carton,50.0,0
nordic,NRD-SALM0084,Kg,1.0,1
nordic,NRD-FULL0348,Nos,1.0,1
nordic,NRD-FULL0348,Carton,100.0,0
nordic,NRD-PRAW0387,Kg,1.0,1
nordic,NRD-BUTT0032,Packet,1.0,1
nordic,NRD-BUTT0032,Carton,12.0,0
nordic,NRD-PRAW0055-OLD,Kg,1.0,1
nordic,NRD-PRAW0140,Kg,1.0,1
nordic,NRD-CHIC0195,Kg,1.0,1
nordic,NRD-BEEF0369,Packet,1.0,1
nordic,NRD-BEEF0369,Carton,100.0,0
nordic,NRD-PUFF0126,Packet,1.0,1
nordic,NRD-PUFF0126,Carton,12.0,0
nordic,NRD-FULL0338,Nos,1.0,1
nordic,NRD-FULL0338,Carton,50.0,0
nordic,NRD-SQUI0021B,Kg,1.0,1
nordic,NRD-SQUI0021B,Carton,144.0,0
nordic,NRD-POTA0208,Packet,1.0,1
nordic,NRD-POTA0208,Carton,10.0,0
nordic,NRD-CHIC0101,Kg,1.0,1
nordic,NRD-POTA0188,Packet,1.0,1
nordic,NRD-POTA0188,Carton,50.0,0
nordic,NRD-FULL0432,Nos,1.0,1
nordic,NRD-FULL0432,Carton,12.0,0
nordic,NRD-BUTT0436,Packet,1.0,1
nordic,NRD-BUTT0436,Carton,12.0,0
nordic,NRD-FULL0041,Nos,1.0,1
nordic,NRD-FULL0041,Carton,10.0,0
nordic,NRD-CHIC0269,Kg,1.0,1
nordic,NRD-PRAW0376,Kg,1.0,1
nordic,NRD-CHIC0087,Kg,1.0,1
nordic,NRD-PRAW0384,Kg,1.0,1
nordic,NRD-MOZZ0446,Kg,1.0,1
nordic,NRD-POTA0401,Packet,1.0,1
nordic,NRD-POTA0401,Carton,24.0,0
nordic,NRD-PRAW0099,Kg,1.0,1
nordic,NRD-MOZZ0113,Kg,1.0,1
nordic,NRD-FULL0290,Nos,1.0,1
nordic,NRD-FULL0290,Carton,10.0,0
nordic,NRD-PUFF0314,Packet,1.0,1
nordic,NRD-PUFF0314,Carton,100.0,0
nordic,NRD-MOZZ0315,Kg,1.0,1
nordic,NRD-POTA0325,Packet,1.0,1
nordic,NRD-POTA0325,Carton,12.0,0
nordic,NRD-PRAW0013,Kg,1.0,1
nordic,NRD-BUTT0273,Packet,1.0,1
nordic,NRD-BUTT0273,Carton,24.0,0
nordic,NRD-PRAW0352,Kg,1.0,1
nordic,NRD-BEEF0425,Packet,1.0,1
nordic,NRD-BEEF0425,Carton,24.0,0
nordic,NRD-BEEF0278,Packet,1.0,1
nordic,NRD-BEEF0278,Carton,24.0,0
nordic,NRD-FULL0447,Nos,1.0,1
nordic,NRD-FULL0447,Carton,50.0,0
nordic,NRD-PRAW0337,Kg,1.0,1
nordic,NRD-MISC006,Nos,1.0,1
nordic,NRD-POTA0463,Packet,1.0,1
nordic,NRD-POTA0463,Carton,100.0,0
nordic,NRD-SQUI0282,Kg,1.0,1
nordic,NRD-PRAW0067,Kg,1.0,1
nordic,NRD-BUTT0402,Packet,1.0,1
nordic,NRD-BUTT0402,Carton,50.0,0
nordic,NRD-SQUI0071,Kg,1.0,1
nordic,NRD-BUTT0422,Packet,1.0,1
nordic,NRD-BUTT0422,Carton,6.0,0
nordic,NRD-POTA0371,Packet,1.0,1
nordic,NRD-POTA0371,Carton,50.0,0
nordic,NRD-PRAW0342,Kg,1.0,1
nordic,NRD-POTA0156,Packet,1.0,1
nordic,NRD-POTA0156,Carton,100.0,0
nordic,NRD-VANI0390,Nos,1.0,1
nordic,NRD-VANI0390,Carton,24.0,0
nordic,NRD-POTA0151,Packet,1.0,1
nordic,NRD-POTA0151,Carton,10.0,0
nordic,NRD-CHIC0374,Kg,1.0,1
nordic,NRD-MOZZ0451,Kg,1.0,1
nordic,NRD-SALM0331B,Kg,1.0,1
nordic,NRD-SALM0331B,Carton,144.0,0
nordic,NRD-MOZZ0400,Kg,1.0,1
nordic,NRD-CHIC0490,Kg,1.0,1
nordic,NRD-CHIC0212,Kg,1.0,1
nordic,NRD-PUFF0044,Packet,1.0,1
nordic,NRD-PUFF0044,Carton,50.0,0
nordic,NRD-BUTT0347,Packet,1.0,1
nordic,NRD-BUTT0347,Carton,6.0,0
nordic,NRD-MOZZ0189,Kg,1.0,1
nordic,NRD-BEEF0354,Packet,1.0,1
nordic,NRD-BEEF0354,Carton,10.0,0
nordic,NRD-POTA0326,Packet,1.0,1
nordic,NRD-POTA0326,Carton,6.0,0
nordic,NRD-VANI0427,Nos,1.0,1
nordic,NRD-VANI0427,Carton,6.0,0
nordic,NRD-CHIC0268,Kg,1.0,1
nordic,NRD-PRAW0275,Kg,1.0,1
nordic,NRD-BUTT0052,Packet,1.0,1
nordic,NRD-BUTT0052,Carton,10.0,0
nordic,NRD-CHIC0115,Kg,1.0,1
nordic,NRD-FULL0147,Nos,1.0,1
nordic,NRD-FULL0147,Carton,6.0,0
nordic,NRD-SQUI0397,Kg,1.0,1
nordic,NRD-WHIP0442,Nos,1.0,1
nordic,NRD-WHIP0442,Carton,50.0,0
nordic,NRD-FULL0236,Nos,1.0,1
nordic,NRD-FULL0236,Carton,24.0,0
nordic,NRD-CHIC0464,Kg,1.0,1
nordic,NRD-MISC002,Nos,1.0,1
nordic,NRD-POTA0164,Packet,1.0,1
nordic,NRD-POTA0164,Carton,24.0,0
nordic,NRD-VANI0148,Nos,1.0,1
nordic,NRD-VANI0148,Carton,10.0,0
nordic,NRD-FULL0010,Nos,1.0,1
nordic,NRD-FULL0010,Carton,12.0,0
nordic,NRD-BEEF0214B,Packet,1.0,1
nordic,NRD-BEEF0214B,Carton,144.0,0
nordic,NRD-PUFF0056,Packet,1.0,1
nordic,NRD-PUFF0056,Carton,10.0,0
nordic,NRD-PUFF0254,Packet,1.0,1
nordic,NRD-PUFF0254,Carton,100.0,0
nordic,NRD-POTA0309,Packet,1.0,1
nordic,NRD-POTA0309,Carton,12.0,0
nordic,NRD-POTA0388,Packet,1.0,1
nordic,NRD-POTA0388,Carton,10.0,0
nordic,NRD-PRAW0237,Kg,1.0,1
nordic,NRD-CHIC0217,Kg,1.0,1
nordic,NRD-SALM0276,Kg,1.0,1
nordic,NRD-SALM0094,Kg,1.0,1
nordic,NRD-BUTT0196,Packet,1.0,1
nordic,NRD-BUTT0196,Carton,24.0,0
nordic,NRD-BEEF0131,Packet,1.0,1
nordic,NRD-BEEF0131,Carton,100.0,0
nordic,NRD-PRAW0129,Kg,1.0,1
nordic,NRD-BUTT0037,Packet,1.0,1
nordic,NRD-BUTT0037,Carton,50.0,0
nordic,NRD-MOZZ0110,Kg,1.0,1
nordic,NRD-SALM0473,Kg,1.0,1
nordic,NRD-MISC004,Nos,1.0,1
nordic,NRD-BEEF0019,Packet,1.0,1
nordic,NRD-BEEF0019,Carton,50.0,0
nordic,NRD-CHIC0058,Kg,1.0,1
nordic,NRD-SALM0440,Kg,1.0,1
nordic,NRD-VANI0480,Nos,1.0,1
nordic,NRD-VANI0480,Carton,10.0,0
nordic,NRD-SALM0405,Kg,1.0,1
nordic,NRD-CHIC0026,Kg,1.0,1
nordic,NRD-MOZZ0415,Kg,1.0,1
nordic,NRD-WHIP0005,Nos,1.0,1
nordic,NRD-WHIP0005,Carton,10.0,0
nordic,NRD-SALM0223,Kg,1.0,1
nordic,NRD-PRAW0475,Kg,1.0,1
nordic,NRD-WHIP0083,Nos,1.0,1
nordic,NRD-WHIP0083,Carton,12.0,0
nordic,NRD-FULL0307,Nos,1.0,1
nordic,NRD-FULL0307,Carton,6.0,0
nordic,NRD-POTA0366,Packet,1.0,1
nordic,NRD-POTA0366,Carton,50.0,0
nordic,NRD-CHIC0107,Kg,1.0,1
nordic,NRD-SALM0322,Kg,1.0,1
nordic,NRD-POTA0394,Packet,1.0,1
nordic,NRD-POTA0394,Carton,50.0,0
nordic,NRD-PRAW0318,Kg,1.0,1
nordic,NRD-SQUI0249,Kg,1.0,1
nordic,NRD-CHIC0379,Kg,1.0,1
nordic,NRD-FULL0416,Nos,1.0,1
nordic,NRD-FULL0416,Carton,24.0,0
nordic,NRD-SQUI0381,Kg,1.0,1
nordic,NRD-CHIC0253,Kg,1.0,1
nordic,NRD-WHIP0230,Nos,1.0,1
nordic,NRD-WHIP0230,Carton,10.0,0
nordic,NRD-SALM0349,Kg,1.0,1
nordic,NRD-BEEF0165,Packet,1.0,1
nordic,NRD-BEEF0165,Carton,50.0,0
nordic,NRD-PUFF0297,Packet,1.0,1
nordic,NRD-PUFF0297,Carton,10.0,0
nordic,NRD-PUFF0098,Packet,1.0,1
nordic,NRD-PUFF0098,Carton,10.0,0
nordic,NRD-PRAW0245,Kg,1.0,1
nordic,NRD-CHIC0411,Kg,1.0,1
nordic,NRD-PRAW0266,Kg,1.0,1
nordic,NRD-FULL0410,Nos,1.0,1
nordic,NRD-FULL0410,Carton,12.0,0
nordic,NRD-POTA0485,Packet,1.0,1
nordic,NRD-POTA0485,Carton,12.0,0
nordic,NRD-CHIC0144,Kg,1.0,1
nordic,NRD-MOZZ0170,Kg,1.0,1
nordic,NRD-PRAW0097,Kg,1.0,1
nordic,NRD-SQUI0434,Kg,1.0,1
nordic,NRD-PRAW0051,Kg,1.0,1
nordic,NRD-SALM0064B,Kg,1.0,1
nordic,NRD-SALM0064B,Carton,144.0,0
nordic,NRD-VANI0202,Nos,1.0,1
nordic,NRD-VANI0202,Carton,10.0,0
nordic,NRD-FULL0082,Nos,1.0,1
nordic,NRD-FULL0082,Carton,6.0,0
nordic,NRD-PUFF0281,Packet,1.0,1
nordic,NRD-PUFF0281,Carton,50.0,0
nordic,NRD-PRAW0053,Kg,1.0,1
nordic,NRD-POTA0128,Packet,1.0,1
nordic,NRD-POTA0128,Carton,100.0,0
nordic,NRD-SALM0448,Kg,1.0,1
nordic,NRD-SALM0201,Kg,1.0,1
nordic,NRD-VANI0242,Nos,1.0,1
nordic,NRD-VANI0242,Carton,6.0,0
nordic,NRD-VANI0345,Nos,1.0,1
nordic,NRD-VANI0345,Carton,100.0,0
nordic,NRD-PRAW0291,Kg,1.0,1
nordic,NRD-MOZZ0364,Kg,1.0,1
nordic,NRD-SALM0470,Kg,1.0,1
nordic,NRD-SALM0404,Kg,1.0,1
nordic,NRD-BUTT0399,Packet,1.0,1
nordic,NRD-BUTT0399,Carton,50.0,0
nordic,NRD-POTA0238,Packet,1.0,1
nordic,NRD-POTA0238,Carton,100.0,0
nordic,NRD-MOZZ0205,Kg,1.0,1
nordic,NRD-SALM0033,Kg,1.0,1
nordic,NRD-MOZZ0054,Kg,1.0,1
nordic,NRD-CHIC0215,Kg,1.0,1
nordic,NRD-CHIC0396,Kg,1.0,1
nordic,NRD-BEEF0265,Packet,1.0,1
nordic,NRD-BEEF0265,Carton,6.0,0
nordic,NRD-CHIC0162,Kg,1.0,1
nordic,NRD-BEEF0014,Packet,1.0,1
nordic,NRD-BEEF0014,Carton,6.0,0
nordic,NRD-SALM0123,Kg,1.0,1
nordic,NRD-SQUI0304,Kg,1.0,1
nordic,NRD-PUFF0296,Packet,1.0,1
nordic,NRD-PUFF0296,Carton,24.0,0
nordic,NRD-PUFF0408,Packet,1.0,1
nordic,NRD-PUFF0408,Carton,50.0,0
nordic,NRD-BEEF0343,Packet,1.0,1
nordic,NRD-BEEF0343,Carton,24.0,0
nordic,NRD-SALM0100,Kg,1.0,1
nordic,NRD-POTA0158,Packet,1.0,1
nordic,NRD-POTA0158,Carton,12.0,0
nordic,NRD-CHIC0219,Kg,1.0,1
nordic,NRD-BEEF0185,Packet,1.0,1
nordic,NRD-BEEF0185,Carton,10.0,0
nordic,NRD-SALM0114,Kg,1.0,1
nordic,NRD-VANI0190,Nos,1.0,1
nordic,NRD-VANI0190,Carton,12.0,0
nordic,NRD-CHIC0153,Kg,1.0,1
nordic,NRD-BEEF0284,Packet,1.0,1
nordic,NRD-BEEF0284,Carton,50.0,0
nordic,NRD-BEEF0072,Packet,1.0,1
nordic,NRD-BEEF0072,Carton,6.0,0
nordic,NRD-PUFF0297-OLD,Packet,1.0,1
nordic,NRD-PUFF0297-OLD,Carton,10.0,0
nordic,NRD-FULL0462,Nos,1.0,1
nordic,NRD-FULL0462,Carton,24.0,0
nordic,NRD-SQUI0488,Kg,1.0,1
nordic,NRD-BEEF0439,Packet,1.0,1
nordic,NRD-BEEF0439,Carton,6.0,0
nordic,NRD-PRAW0256,Kg,1.0,1
nordic,NRD-MISC005,Nos,1.0,1
nordic,NRD-PUFF0171,Packet,1.0,1
nordic,NRD-PUFF0171,Carton,50.0,0
nordic,NRD-BUTT0003,Packet,1.0,1
nordic,NRD-BUTT0003,Carton,10.0,0
nordic,NRD-FULL0127,Nos,1.0,1
nordic,NRD-FULL0127,Carton,100.0,0
nordic,NRD-WHIP0328,Nos,1.0,1
nordic,NRD-WHIP0328,Carton,6.0,0
nordic,NRD-CHIC0169,Kg,1.0,1
nordic,NRD-CHIC0233,Kg,1.0,1
nordic,NRD-VANI0075,Nos,1.0,1
nordic,NRD-VANI0075,Carton,100.0,0
nordic,NRD-SQUI0022,Kg,1.0,1
nordic,NRD-FULL0038,Nos,1.0,1
nordic,NRD-FULL0038,Carton,24.0,0
nordic,NRD-POTA0086,Packet,1.0,1
nordic,NRD-POTA0086,Carton,12.0,0
nordic,NRD-PUFF0303,Packet,1.0,1
nordic,NRD-PUFF0303,Carton,6.0,0
nordic,NRD-MOZZ0145,Kg,1.0,1
nordic,NRD-CHIC0008,Kg,1.0,1
nordic,NRD-BEEF0469,Packet,1.0,1
nordic,NRD-BEEF0469,Carton,100.0,0
nordic,NRD-BEEF0351-OLD,Packet,1.0,1
nordic,NRD-BEEF0351-OLD,Carton,50.0,0
